player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
SOFIA DEEN,SKB,Skanderborg Håndbold,1708.1999999999998,23,PL,False,LEGENDARY,627.6
KRISTINA JØRGENSEN,VHK,Viborg HK,1589.0,23,PL,False,LEGENDARY,237.4
ESTAVANA POLMAN,TES,Team Esbjerg,1558.2,18,PL,False,LEGENDARY,193.4
STINE HOLM,SKB,Skanderborg Håndbold,1474.1,23,HF,False,LEGENDARY,96.5
SOFIE BÆK ANDERSEN,SVK,Silkeborg-Voel KFUM,1444.3,11,PL,False,LEGENDARY,106.3
LINE BERGGREN LARSEN,EHA,EH Aalborg,1435.1999999999998,17,PL,False,LEGENDARY,205.1
CELINE LUNDBYE KRISTIANSEN,AAU,Aarhus United,1426.0,21,PL,False,LEGENDARY,172.7
KRISTINA KRISTIANSEN,NFH,Nykøbing F. Håndbold,1405.9,23,PL,False,LEGENDARY,174.5
DIONE HOUSHEER,NFH,Nykøbing F. Håndbold,1405.5,23,HB,False,LEGENDARY,220.0
MIA REJ,KBH,København Håndbold,1397.1,23,PL,False,ELITE,250.7
LÆRKE NOLSØE PEDERSEN,NFH,Nykøbing F. Håndbold,1387.3,23,VF,False,ELITE,132.2
LINE HAUGSTED,VHK,Viborg HK,1372.7,22,PL,False,ELITE,102.8
HELENA ELVER,AAU,Aarhus United,1355.1,23,PL,False,ELITE,159.8
MOA HÖGDAHL,VHK,Viborg HK,1351.6,23,HB,False,ELITE,134.5
CECILIE WOLLER,AJK,Ajax København,1346.3,20,PL,False,ELITE,121.5
CARIN STRÖMBERG,VHK,Viborg HK,1341.7,23,PL,False,ELITE,106.7
CECILIE MØRCH HANSEN,EHA,EH Aalborg,1341.6,23,PL,False,ELITE,180.2
HELENE KINDBERG,SVK,Silkeborg-Voel KFUM,1334.0,24,HB,False,ELITE,193.9
JUNE BØTTGER,AAU,Aarhus United,1327.7,23,VF,False,ELITE,130.4
JANE SCHUMACHER,SVK,Silkeborg-Voel KFUM,1314.5,24,PL,False,ELITE,192.4
LAURA DAMGAARD LUND,VHK,Viborg HK,1303.8000000000002,10,PL,False,ELITE,37.4
JOHANNA WESTBERG,NFH,Nykøbing F. Håndbold,1290.7,15,PL,False,ELITE,108.8
LINE JØRGENSEN,TES,Team Esbjerg,1285.9,22,HB,False,ELITE,67.4
MARIT RØSBERG JACOBSEN,TES,Team Esbjerg,1284.9,23,HF,False,ELITE,117.5
DEBBIE BONT,KBH,København Håndbold,1281.6,24,HF,False,ELITE,104.3
KRISTINE BREISTØL,TES,Team Esbjerg,1280.1,23,PL,False,ELITE,135.6
LINN BLOHM,KBH,København Håndbold,1279.2,24,ST,False,ELITE,124.4
VILDE MORTENSEN INGSTAD,TES,Team Esbjerg,1272.4,15,ST,False,ELITE,55.8
FREDERIKKE GULMARK,HHE,Horsens Håndbold Elite,1264.0,22,VB,False,ELITE,249.0
ANNE TOLSTRUP PETERSEN,AJK,Ajax København,1258.2,23,HF,False,ELITE,93.9
ANGELICA WALLÉN,NFH,Nykøbing F. Håndbold,1255.4,19,PL,False,ELITE,64.6
RIKKE IVERSEN,SVK,Silkeborg-Voel KFUM,1248.1,23,ST,False,NORMAL,89.2
ANNA LAGERQUIST,NFH,Nykøbing F. Håndbold,1241.8,23,ST,False,NORMAL,79.2
LARISSA NUSSER,KBH,København Håndbold,1238.5,24,PL,False,NORMAL,144.7
STINE EIBERG JØRGENSEN,AJK,Ajax København,1233.5,23,PL,False,NORMAL,99.8
JULIE PONTOPPIDAN,AAU,Aarhus United,1224.9,20,PL,False,NORMAL,106.8
SOFIE ALNOR,SKB,Skanderborg Håndbold,1220.8,22,VF,False,NORMAL,72.2
JENNY KARLSSON,EHA,EH Aalborg,1220.2,23,PL,False,NORMAL,162.7
ANNA GRUNDTVIG,AJK,Ajax København,1219.6,22,VF,False,NORMAL,126.9
MATHILDE NEESGAARD,AAU,Aarhus United,1215.5,20,PL,False,NORMAL,89.9
SANNA CHARLOTTE SOLBERG,TES,Team Esbjerg,1215.3,22,VF,False,NORMAL,61.7
MELISSA PETRÉN,HHE,Horsens Håndbold Elite,1210.5,23,PL,False,NORMAL,195.5
ANNE BRINCH-NIELSEN,EHA,EH Aalborg,1207.2,23,HF,False,NORMAL,79.3
LEA HANSEN,SVK,Silkeborg-Voel KFUM,1206.4,21,HF,False,NORMAL,73.7
CHARLOTTE LUND MIKKELSEN,AAU,Aarhus United,1201.0,23,HF,False,NORMAL,85.5
ANNA BERGER WIERZBA,SKB,Skanderborg Håndbold,1197.6,23,PL,False,NORMAL,139.0
HEGE BAKKEN WAHLQUIST,SVK,Silkeborg-Voel KFUM,1189.5,24,VF,False,NORMAL,123.1
HANNA BLOMSTRAND,KBH,København Håndbold,1178.6,18,HB,False,NORMAL,61.4
SONJA FREY,TES,Team Esbjerg,1178.0,23,PL,False,NORMAL,163.0
STINE ANDERSEN,VHK,Viborg HK,1175.9,21,HF,False,NORMAL,62.0
LOUISE FØNS,KBH,København Håndbold,1170.8,16,VF,False,NORMAL,29.6
JANE MEJLVANG,SVK,Silkeborg-Voel KFUM,1162.5,16,PL,False,NORMAL,58.6
IDA-MARIE MOESGAARD DAHL,VHK,Viborg HK,1157.1,18,ST,False,NORMAL,72.0
SARAH STOUGAARD,SKB,Skanderborg Håndbold,1155.8,23,VF,False,NORMAL,79.2
EMMA STEFFIN,EHA,EH Aalborg,1153.3,6,VF,False,NORMAL,5.8
SIDSEL MEJLVANG,SKB,Skanderborg Håndbold,1153.1,23,ST,False,NORMAL,59.3
MARIA HJERTNER,KBH,København Håndbold,1152.5,24,HB,False,NORMAL,137.5
MAJBRITT TOFT HANSEN,VHK,Viborg HK,1142.0,13,ST,False,NORMAL,18.5
EMILIE YTTING PEDERSEN,SVK,Silkeborg-Voel KFUM,1141.0,14,VF,False,NORMAL,21.7
SOFIE AMALIE OLSEN,NFH,Nykøbing F. Håndbold,1139.6,21,HF,False,NORMAL,40.4
STINE NØRKLIT LØNBORG,AJK,Ajax København,1135.9,10,PL,False,NORMAL,13.0
SARA KJÆRSGAARD,EHA,EH Aalborg,1135.1,22,ST,False,NORMAL,50.6
LOUISE ELLEBÆK,SVK,Silkeborg-Voel KFUM,1133.9,24,PL,False,NORMAL,71.8
