player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
MARTIN LARSEN,AAH,Aalborg Håndbold,1483.2,63,HB,False,LEGENDARY,468.2
JACOB HOLM,REH,Ribe-Esbjerg HH,1390.2,29,PL,False,ELITE,375.2
NICOLAI PEDERSEN,NSH,Nordsjælland Håndbold,1387.3,31,VB,False,ELITE,372.3
PHILIP STENMALM,KIF,KIF Kolding,1378.0,32,PL,False,ELITE,363.0
SEBASTIAN SKUBE,BSH,Bjerringbro-Silkeborg,1368.7,35,PL,False,ELITE,353.7
BO SPELLERBERG,KIF,KIF Kolding,1340.7,31,PL,False,ELITE,325.7
MARKUS OLSSON,SKH,Skjern Håndbold,1335.4,36,VB,False,ELITE,320.4
LASSE KJÆR MØLLER,GOG,GOG,1330.0,34,VB,False,ELITE,315.0
MARCUS DAHLIN,MTH,Mors-Thy Håndbold,1317.2,27,HB,False,ELITE,302.2
NIKOLAJ ØRIS NIELSEN,BSH,Bjerringbro-Silkeborg,1302.3,36,HB,False,ELITE,287.3
KASPER SØNDERGAARD,SKH,Skjern Håndbold,1295.3,33,HB,False,ELITE,280.3
TORBEN PETERSEN,ARH,Århus Håndbold,1291.3,32,VB,False,ELITE,276.3
NICLAS VEST KIRKELØKKE,GOG,GOG,1282.2,29,HB,False,ELITE,267.2
ERIK THORSTEINSEN TOFT,MTH,Mors-Thy Håndbold,1278.8,28,VB,False,ELITE,263.8
PETER BALLING,TTH,TTH Holstebro,1276.3,30,HB,False,ELITE,261.3
JESPER KONRADSSON,SKH,Skjern Håndbold,1274.5,36,PL,False,ELITE,259.5
LUKAS KARLSSON,REH,Ribe-Esbjerg HH,1267.1,27,PL,False,ELITE,252.1
NIKOLAJ MARKUSSEN,BSH,Bjerringbro-Silkeborg,1262.7,32,PL,False,ELITE,247.7
JOHAN MEKLENBORG,NSH,Nordsjælland Håndbold,1259.9,29,PL,False,ELITE,244.9
EIVIND TANGEN,SKH,Skjern Håndbold,1250.5,36,HB,False,ELITE,235.5
ANDERS KRAGH MARTINUSEN,ARH,Århus Håndbold,1243.3,32,PL,False,NORMAL,228.3
VIKTOR ÖSTLUND,TTH,TTH Holstebro,1235.2,29,VB,False,NORMAL,220.2
ANDREAS HOLST JENSEN,AAH,Aalborg Håndbold,1225.6,37,VB,False,NORMAL,210.6
AARON MENSING,SJH,SønderjyskE Herrehåndbold,1225.5,29,VB,False,NORMAL,210.5
RUNE HOYER SCHRØDER,TMT,TM Tønder Håndbold,1222.3,26,VB,False,NORMAL,207.3
TOBIAS ELLEBÆK,AAH,Aalborg Håndbold,1220.4,33,VB,False,NORMAL,205.4
GØRAN SØGAARD JOHANNESEN,GOG,GOG,1219.8,29,PL,False,NORMAL,204.8
MORTEN BALLING,SAH,SAH - Skanderborg AGF,1210.0,28,PL,False,NORMAL,195.0
JACOB LASSEN,BSH,Bjerringbro-Silkeborg,1208.8,36,HF,False,NORMAL,193.8
KASPER IRMING ANDERSEN,SAH,SAH - Skanderborg AGF,1208.5,20,PL,False,NORMAL,193.5
OMAR INGI MAGNUSSON,ARH,Århus Håndbold,1204.2,32,PL,False,NORMAL,189.2
CHRIS HOLM JØRGENSEN,SJH,SønderjyskE Herrehåndbold,1200.4,29,PL,False,NORMAL,185.4
AKUTAANEQ KREUTZMANN,NSH,Nordsjælland Håndbold,1197.8,31,HB,False,NORMAL,182.8
