player,team_code,team_name,final_rating,games,primary_position,is_goalkeeper,elite_status,rating_change
KRISTINA JØRGENSEN,VHK,Viborg HK,1782.6,36,PL,False,LEGENDARY,384.4
SOFIA DEEN,SKB,Skanderborg Håndbold,1653.1999999999998,30,PL,False,LEGENDARY,252.1
MIA REJ,KBH,København Håndbold,1648.6,34,PL,False,LEGENDARY,249.7
LINE HAUGSTED,VHK,Viborg HK,1591.1,36,PL,False,LEGENDARY,250.5
KRISTINA KRISTIANSEN,NFH,Nykøbing F. Håndbold,1540.9,31,PL,False,LEGENDARY,211.1
MATHILDE NEESGAARD,AAU,Aarhus United,1540.0,32,PL,False,LEGENDARY,314.7
JOHANNA WESTBERG,NFH,Nykøbing F. Håndbold,1532.9,27,PL,False,LEGENDARY,241.3
LARISSA NUSSER,KBH,København Håndbold,1526.9,31,PL,False,LEGENDARY,263.3
TRINE KNUDSEN,HHE,Horsens Håndbold Elite,1521.5,31,PL,False,LEGENDARY,202.1
METTE TRANBORG,TES,Team Esbjerg,1513.6,38,HB,False,LEGENDARY,265.8
LINE BERGGREN LARSEN,AAU,Aarhus United,1512.7,31,PL,False,LEGENDARY,126.9
MOA HÖGDAHL,VHK,Viborg HK,1510.0,33,HB,False,LEGENDARY,214.7
MELISSA PETRÉN,HHE,Horsens Håndbold Elite,1492.5,26,PL,False,LEGENDARY,261.2
KRISTINE BREISTØL,TES,Team Esbjerg,1490.2,33,PL,False,LEGENDARY,217.3
CELINE LUNDBYE KRISTIANSEN,NFH,Nykøbing F. Håndbold,1471.5,29,PL,False,LEGENDARY,140.8
JULIE JENSEN,SVK,Silkeborg-Voel KFUM,1469.5,30,HB,False,LEGENDARY,261.4
SOFIE BÆK ANDERSEN,SVK,Silkeborg-Voel KFUM,1466.9,19,PL,False,LEGENDARY,113.3
DIONE HOUSHEER,NFH,Nykøbing F. Håndbold,1457.4,19,HB,False,LEGENDARY,165.5
CARIN STRÖMBERG,VHK,Viborg HK,1448.8,32,PL,False,LEGENDARY,139.1
MARIT RØSBERG JACOBSEN,TES,Team Esbjerg,1441.8000000000002,35,HF,False,LEGENDARY,182.4
JUNE BØTTGER,AAU,Aarhus United,1434.8,32,VF,False,LEGENDARY,138.5
SONJA FREY,TES,Team Esbjerg,1408.1,30,PL,False,LEGENDARY,204.9
CECILIE MØRCH HANSEN,AAU,Aarhus United,1400.9,20,VB,False,LEGENDARY,61.2
STINE EIBERG JØRGENSEN,AJK,Ajax København,1396.3,30,PL,False,ELITE,153.1
STINE HOLM,AJK,Ajax København,1386.1,15,HF,False,ELITE,61.5
LÆRKE CHRISTENSEN,HOL,Holstebro Håndbold,1385.7,29,HB,False,ELITE,170.3
